season,match_id,match_name,home_team,away_team,bowling_team,venue,city,country,innings_id,name,fullName,overs,maidens,conceded,wickets,economyRate,dots,foursConceded,sixesConceded,wides,noballs,captain,href
2022.0,1304098,PBKS v RR,PBKS,RR,RR,"Wankhede Stadium, Mumbai",Mumbai,India,1,KR Sen,Kuldeep Sen,4.0,0,42,0,10.5,9,5,2,2,0,False,https://www.espncricinfo.com/ci/content/player/1163695.html
2022.0,1304098,PBKS v RR,PBKS,RR,RR,"Wankhede Stadium, Mumbai",Mumbai,India,1,R Ashwin,Ravichandran Ashwin,4.0,0,32,1,8.0,8,3,1,1,0,False,https://www.espncricinfo.com/ci/content/player/26421.html
2022.0,1304098,PBKS v RR,PBKS,RR,RR,"Wankhede Stadium, Mumbai",Mumbai,India,1,YS Chahal,Yuzvendra Chahal,4.0,0,28,3,7.0,10,0,2,4,0,False,https://www.espncricinfo.com/ci/content/player/430246.html
2022.0,1304098,PBKS v RR,PBKS,RR,PBKS,"Wankhede Stadium, Mumbai",Mumbai,India,2,K Rabada,Kagiso Rabada,4.0,0,50,1,12.5,7,7,2,1,0,False,https://www.espncricinfo.com/ci/content/player/550215.html
2022.0,1304098,PBKS v RR,PBKS,RR,PBKS,"Wankhede Stadium, Mumbai",Mumbai,India,2,Arshdeep Singh,Arshdeep Singh,4.0,0,29,2,7.25,8,4,0,1,0,False,https://www.espncricinfo.com/ci/content/player/1125976.html
2022.0,1304098,PBKS v RR,PBKS,RR,PBKS,"Wankhede Stadium, Mumbai",Mumbai,India,2,RD Chahar,Rahul Chahar,3.4,0,39,0,10.63,5,2,2,2,0,False,https://www.espncricinfo.com/ci/content/player/1064812.html
2022.0,1304098,PBKS v RR,PBKS,RR,PBKS,"Wankhede Stadium, Mumbai",Mumbai,India,2,LS Livingstone,Liam Livingstone,1.0,0,6,0,6.0,1,0,0,1,0,False,https://www.espncricinfo.com/ci/content/player/403902.html
2022.0,1304099,LSG v KKR,LSG,KKR,KKR,"Maharashtra Cricket Association Stadium, Pune",Pune,India,1,SP Narine,Sunil Narine,4.0,0,20,1,5.0,12,0,1,0,0,False,https://www.espncricinfo.com/ci/content/player/230558.html
2022.0,1304099,LSG v KKR,LSG,KKR,KKR,"Maharashtra Cricket Association Stadium, Pune",Pune,India,1,AS Roy,Anukul Roy,3.0,0,27,0,9.0,4,2,1,0,0,False,https://www.espncricinfo.com/ci/content/player/1079839.html
2022.0,1304099,LSG v KKR,LSG,KKR,KKR,"Maharashtra Cricket Association Stadium, Pune",Pune,India,1,Harshit Rana,Harshit Rana,2.0,0,27,0,13.5,4,3,2,0,0,False,https://www.espncricinfo.com/ci/content/player/1312645.html
2022.0,1304099,LSG v KKR,LSG,KKR,KKR,"Maharashtra Cricket Association Stadium, Pune",Pune,India,1,AD Russell,Andre Russell,3.0,0,22,2,7.33,2,0,0,1,0,False,https://www.espncricinfo.com/ci/content/player/276298.html
2022.0,1304099,LSG v KKR,LSG,KKR,LSG,"Maharashtra Cricket Association Stadium, Pune",Pune,India,2,PVD Chameera,Dushmantha Chameera,3.0,0,14,1,4.66,11,2,0,0,0,False,https://www.espncricinfo.com/ci/content/player/552152.html
2022.0,1304099,LSG v KKR,LSG,KKR,LSG,"Maharashtra Cricket Association Stadium, Pune",Pune,India,2,Avesh Khan,Avesh Khan,3.0,1,19,3,6.33,11,1,1,2,0,False,https://www.espncricinfo.com/ci/content/player/694211.html
2022.0,1304099,LSG v KKR,LSG,KKR,LSG,"Maharashtra Cricket Association Stadium, Pune",Pune,India,2,Ravi Bishnoi,Ravi Bishnoi,3.0,0,30,1,10.0,8,3,2,0,0,False,https://www.espncricinfo.com/ci/content/player/1175441.html
2022.0,1304100,SRH v RCB,SRH,RCB,SRH,"Wankhede Stadium, Mumbai",Mumbai,India,1,B Kumar,Bhuvneshwar Kumar,4.0,0,34,0,8.5,7,2,2,0,0,False,https://www.espncricinfo.com/ci/content/player/326016.html
2022.0,1304100,SRH v RCB,SRH,RCB,SRH,"Wankhede Stadium, Mumbai",Mumbai,India,1,Fazalhaq Farooqi,Fazalhaq Farooqi,4.0,0,47,0,11.75,6,4,3,0,0,False,https://www.espncricinfo.com/ci/content/player/974175.html
2022.0,1304100,SRH v RCB,SRH,RCB,SRH,"Wankhede Stadium, Mumbai",Mumbai,India,1,Abhishek Sharma,Abhishek Sharma,2.0,0,13,0,6.5,2,1,0,0,0,False,https://www.espncricinfo.com/ci/content/player/1070183.html
2022.0,1304100,SRH v RCB,SRH,RCB,RCB,"Wankhede Stadium, Mumbai",Mumbai,India,2,JR Hazlewood,Josh Hazlewood,4.0,0,17,2,4.25,13,2,0,0,0,False,https://www.espncricinfo.com/ci/content/player/288284.html
2022.0,1304100,SRH v RCB,SRH,RCB,RCB,"Wankhede Stadium, Mumbai",Mumbai,India,2,Shahbaz Ahmed,Shahbaz Ahmed,2.0,0,20,0,10.0,3,3,0,2,0,False,https://www.espncricinfo.com/ci/content/player/1159711.html
2022.0,1304100,SRH v RCB,SRH,RCB,RCB,"Wankhede Stadium, Mumbai",Mumbai,India,2,Mohammed Siraj,Mohammed Siraj,3.0,0,27,0,9.0,7,1,2,1,0,False,https://www.espncricinfo.com/ci/content/player/940973.html
2022.0,1304100,SRH v RCB,SRH,RCB,RCB,"Wankhede Stadium, Mumbai",Mumbai,India,2,MK Lomror,Mahipal Lomror,1.0,0,7,0,7.0,2,1,0,0,0,False,https://www.espncricinfo.com/ci/content/player/853265.html
2022.0,1304100,SRH v RCB,SRH,RCB,RCB,"Wankhede Stadium, Mumbai",Mumbai,India,2,HV Patel,Harshal Patel,3.2,0,20,1,6.0,9,1,1,1,0,False,https://www.espncricinfo.com/ci/content/player/390481.html
2022.0,1304100,SRH v RCB,SRH,RCB,RCB,"Wankhede Stadium, Mumbai",Mumbai,India,2,PWH de Silva,Wanindu Hasaranga de Silva,4.0,1,18,5,4.5,14,1,1,0,0,False,https://www.espncricinfo.com/ci/content/player/784379.html
2022.0,1304101,CSK v DC,CSK,DC,DC,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,1,SN Thakur,Shardul Thakur,3.0,0,38,0,12.66,5,4,2,2,0,False,https://www.espncricinfo.com/ci/content/player/475281.html
2022.0,1304101,CSK v DC,CSK,DC,DC,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,1,KK Ahmed,Khaleel Ahmed,4.0,0,28,2,7.0,10,2,1,3,0,False,https://www.espncricinfo.com/ci/content/player/942645.html
2022.0,1304101,CSK v DC,CSK,DC,DC,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,1,A Nortje,Anrich Nortje,4.0,0,42,3,10.5,6,5,1,0,1,False,https://www.espncricinfo.com/ci/content/player/481979.html
2022.0,1304101,CSK v DC,CSK,DC,DC,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,1,AR Patel,Axar Patel,3.0,0,23,0,7.66,5,0,2,0,0,False,https://www.espncricinfo.com/ci/content/player/554691.html
2022.0,1304101,CSK v DC,CSK,DC,DC,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,1,Kuldeep Yadav,Kuldeep Yadav,3.0,0,43,0,14.33,4,4,3,2,0,False,https://www.espncricinfo.com/ci/content/player/559235.html
2022.0,1304101,CSK v DC,CSK,DC,DC,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,1,MR Marsh,Mitchell Marsh,3.0,0,34,1,11.33,3,2,1,3,0,False,https://www.espncricinfo.com/ci/content/player/272450.html
2022.0,1304101,CSK v DC,CSK,DC,CSK,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,2,Mukesh Choudhary,Mukesh Choudhary,3.0,0,22,2,7.33,10,1,2,0,0,False,https://www.espncricinfo.com/ci/content/player/1125688.html
2022.0,1304101,CSK v DC,CSK,DC,CSK,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,2,Simarjeet Singh,Simarjeet Singh,4.0,0,27,2,6.75,13,3,1,1,0,False,https://www.espncricinfo.com/ci/content/player/1159722.html
2022.0,1304101,CSK v DC,CSK,DC,CSK,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,2,M Theekshana,Maheesh Theekshana,4.0,0,29,1,7.25,13,4,1,0,0,False,https://www.espncricinfo.com/ci/content/player/1138316.html
2022.0,1304101,CSK v DC,CSK,DC,CSK,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,2,MM Ali,Moeen Ali,4.0,0,13,3,3.25,16,0,1,0,0,False,https://www.espncricinfo.com/ci/content/player/8917.html
2022.0,1304102,MI v KKR,MI,KKR,MI,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,1,JJ Bumrah,Jasprit Bumrah,4.0,1,10,5,2.5,18,1,0,0,0,False,https://www.espncricinfo.com/ci/content/player/625383.html
2022.0,1304102,MI v KKR,MI,KKR,KKR,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,2,PJ Cummins,Pat Cummins,4.0,0,22,3,5.5,11,2,0,1,0,False,https://www.espncricinfo.com/ci/content/player/489889.html
2022.0,1304102,MI v KKR,MI,KKR,KKR,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,2,AD Russell,Andre Russell,2.3,0,22,2,8.8,6,4,0,0,0,False,https://www.espncricinfo.com/ci/content/player/276298.html
2022.0,1304102,MI v KKR,MI,KKR,KKR,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,2,SP Narine,Sunil Narine,4.0,0,21,0,5.25,9,0,1,1,0,False,https://www.espncricinfo.com/ci/content/player/230558.html
2022.0,1304102,MI v KKR,MI,KKR,KKR,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,2,CV Varun,Varun Chakravarthy,3.0,0,22,1,7.33,6,1,1,0,0,False,https://www.espncricinfo.com/ci/content/player/1108375.html
2022.0,1304102,MI v KKR,MI,KKR,KKR,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,2,VR Iyer,Venkatesh Iyer,1.0,0,8,0,8.0,1,1,0,0,0,False,https://www.espncricinfo.com/ci/content/player/851403.html
2022.0,1304103,LSG v GT,LSG,GT,LSG,"Maharashtra Cricket Association Stadium, Pune",Pune,India,1,PVD Chameera,Dushmantha Chameera,4.0,0,34,0,8.5,10,6,0,2,0,False,https://www.espncricinfo.com/ci/content/player/552152.html
2022.0,1304103,LSG v GT,LSG,GT,LSG,"Maharashtra Cricket Association Stadium, Pune",Pune,India,1,Avesh Khan,Avesh Khan,4.0,0,26,2,6.5,8,3,0,1,0,False,https://www.espncricinfo.com/ci/content/player/694211.html
2022.0,1304103,LSG v GT,LSG,GT,LSG,"Maharashtra Cricket Association Stadium, Pune",Pune,India,1,KH Pandya,Krunal Pandya,4.0,0,24,0,6.0,5,1,0,0,0,False,https://www.espncricinfo.com/ci/content/player/471342.html
2022.0,1304103,LSG v GT,LSG,GT,GT,"Maharashtra Cricket Association Stadium, Pune",Pune,India,2,Mohammed Shami,Mohammed Shami,3.0,0,5,1,1.66,14,0,0,1,0,False,https://www.espncricinfo.com/ci/content/player/481896.html
2022.0,1304103,LSG v GT,LSG,GT,GT,"Maharashtra Cricket Association Stadium, Pune",Pune,India,2,HH Pandya,Hardik Pandya,1.0,0,8,0,8.0,2,1,0,0,0,True,https://www.espncricinfo.com/ci/content/player/625371.html
2022.0,1304103,LSG v GT,LSG,GT,GT,"Maharashtra Cricket Association Stadium, Pune",Pune,India,2,Yash Dayal,Yash Dayal,2.0,0,24,2,12.0,5,4,1,0,0,False,https://www.espncricinfo.com/ci/content/player/1159720.html
2022.0,1304103,LSG v GT,LSG,GT,GT,"Maharashtra Cricket Association Stadium, Pune",Pune,India,2,Rashid Khan,Rashid Khan,3.5,0,24,4,6.26,11,0,2,2,0,False,https://www.espncricinfo.com/ci/content/player/793463.html
2022.0,1304103,LSG v GT,LSG,GT,GT,"Maharashtra Cricket Association Stadium, Pune",Pune,India,2,R Sai Kishore,Ravisrinivasan Sai Kishore,2.0,0,7,2,3.5,5,0,0,0,0,False,https://www.espncricinfo.com/ci/content/player/1048739.html
2022.0,1304104,RR v DC,RR,DC,DC,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,1,C Sakariya,Chetan Sakariya,4.0,0,23,2,5.75,9,1,0,3,0,False,https://www.espncricinfo.com/ci/content/player/1131754.html
2022.0,1304104,RR v DC,RR,DC,DC,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,1,A Nortje,Anrich Nortje,4.0,0,39,2,9.75,8,4,2,1,0,False,https://www.espncricinfo.com/ci/content/player/481979.html
2022.0,1304104,RR v DC,RR,DC,DC,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,1,SN Thakur,Shardul Thakur,4.0,0,27,0,6.75,12,4,0,1,0,False,https://www.espncricinfo.com/ci/content/player/475281.html
2022.0,1304104,RR v DC,RR,DC,DC,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,1,AR Patel,Axar Patel,2.0,0,25,0,12.5,5,1,3,0,0,False,https://www.espncricinfo.com/ci/content/player/554691.html
2022.0,1304104,RR v DC,RR,DC,DC,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,1,MR Marsh,Mitchell Marsh,3.0,0,25,2,8.33,5,4,0,0,0,False,https://www.espncricinfo.com/ci/content/player/272450.html
2022.0,1304104,RR v DC,RR,DC,DC,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,1,Kuldeep Yadav,Kuldeep Yadav,3.0,0,20,0,6.66,3,0,1,0,0,False,https://www.espncricinfo.com/ci/content/player/559235.html
2022.0,1304104,RR v DC,RR,DC,RR,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,2,TA Boult,Trent Boult,4.0,0,32,1,8.0,11,4,1,2,0,False,https://www.espncricinfo.com/ci/content/player/277912.html
2022.0,1304104,RR v DC,RR,DC,RR,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,2,M Prasidh Krishna,Prasidh Krishna,3.0,1,20,0,6.66,11,2,1,0,0,False,https://www.espncricinfo.com/ci/content/player/917159.html
2022.0,1304104,RR v DC,RR,DC,RR,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,2,R Ashwin,Ravichandran Ashwin,4.0,0,32,0,8.0,7,1,2,2,0,False,https://www.espncricinfo.com/ci/content/player/26421.html
2022.0,1304104,RR v DC,RR,DC,RR,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,2,KR Sen,Kuldeep Sen,3.1,0,32,0,10.1,6,2,2,0,0,False,https://www.espncricinfo.com/ci/content/player/1163695.html
2022.0,1304104,RR v DC,RR,DC,RR,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,2,YS Chahal,Yuzvendra Chahal,4.0,0,43,1,10.75,6,1,4,1,0,False,https://www.espncricinfo.com/ci/content/player/430246.html
2022.0,1304105,CSK v MI,CSK,MI,MI,"Wankhede Stadium, Mumbai",Mumbai,India,1,JJ Bumrah,Jasprit Bumrah,3.0,1,12,1,4.0,13,2,0,0,0,False,https://www.espncricinfo.com/ci/content/player/625383.html
2022.0,1304105,CSK v MI,CSK,MI,MI,"Wankhede Stadium, Mumbai",Mumbai,India,1,Ramandeep Singh,Ramandeep Singh,1.0,0,5,1,5.0,4,1,0,0,0,False,https://www.espncricinfo.com/ci/content/player/1079470.html
2022.0,1304105,CSK v MI,CSK,MI,CSK,"Wankhede Stadium, Mumbai",Mumbai,India,2,Mukesh Choudhary,Mukesh Choudhary,4.0,0,23,3,5.75,17,4,0,3,0,False,https://www.espncricinfo.com/ci/content/player/1125688.html
2022.0,1304105,CSK v MI,CSK,MI,CSK,"Wankhede Stadium, Mumbai",Mumbai,India,2,Simarjeet Singh,Simarjeet Singh,4.0,0,22,1,5.5,16,3,0,1,0,False,https://www.espncricinfo.com/ci/content/player/1159722.html
2022.0,1304105,CSK v MI,CSK,MI,CSK,"Wankhede Stadium, Mumbai",Mumbai,India,2,M Theekshana,Maheesh Theekshana,3.0,0,24,0,8.0,5,3,0,0,0,False,https://www.espncricinfo.com/ci/content/player/1138316.html
2022.0,1304105,CSK v MI,CSK,MI,CSK,"Wankhede Stadium, Mumbai",Mumbai,India,2,MM Ali,Moeen Ali,1.5,0,17,1,9.27,4,0,2,0,0,False,https://www.espncricinfo.com/ci/content/player/8917.html
2022.0,1304106,RCB v PBKS,RCB,PBKS,RCB,"Brabourne Stadium, Mumbai",Mumbai,India,1,JR Hazlewood,Josh Hazlewood,4.0,0,64,0,16.0,5,7,4,2,0,False,https://www.espncricinfo.com/ci/content/player/288284.html
2022.0,1304106,RCB v PBKS,RCB,PBKS,RCB,"Brabourne Stadium, Mumbai",Mumbai,India,1,Mohammed Siraj,Mohammed Siraj,2.0,0,36,0,18.0,3,2,4,0,1,False,https://www.espncricinfo.com/ci/content/player/940973.html
2022.0,1304106,RCB v PBKS,RCB,PBKS,RCB,"Brabourne Stadium, Mumbai",Mumbai,India,1,PWH de Silva,Wanindu Hasaranga de Silva,4.0,0,15,2,3.75,12,1,0,0,0,False,https://www.espncricinfo.com/ci/content/player/784379.html
2022.0,1304106,RCB v PBKS,RCB,PBKS,RCB,"Brabourne Stadium, Mumbai",Mumbai,India,1,Shahbaz Ahmed,Shahbaz Ahmed,4.0,0,40,1,10.0,5,3,2,0,0,False,https://www.espncricinfo.com/ci/content/player/1159711.html
2022.0,1304106,RCB v PBKS,RCB,PBKS,RCB,"Brabourne Stadium, Mumbai",Mumbai,India,1,HV Patel,Harshal Patel,4.0,0,34,4,8.5,10,3,2,1,0,False,https://www.espncricinfo.com/ci/content/player/390481.html
2022.0,1304106,RCB v PBKS,RCB,PBKS,PBKS,"Brabourne Stadium, Mumbai",Mumbai,India,2,Harpreet Brar,Harpreet Brar,4.0,0,33,1,8.25,12,3,2,2,0,False,https://www.espncricinfo.com/ci/content/player/1168641.html
2022.0,1304106,RCB v PBKS,RCB,PBKS,PBKS,"Brabourne Stadium, Mumbai",Mumbai,India,2,Arshdeep Singh,Arshdeep Singh,4.0,0,27,1,6.75,9,3,0,1,0,False,https://www.espncricinfo.com/ci/content/player/1125976.html
2022.0,1304106,RCB v PBKS,RCB,PBKS,PBKS,"Brabourne Stadium, Mumbai",Mumbai,India,2,K Rabada,Kagiso Rabada,4.0,0,21,3,5.25,15,2,0,2,0,False,https://www.espncricinfo.com/ci/content/player/550215.html
2022.0,1304106,RCB v PBKS,RCB,PBKS,PBKS,"Brabourne Stadium, Mumbai",Mumbai,India,2,RD Chahar,Rahul Chahar,4.0,0,37,2,9.25,10,3,2,3,0,False,https://www.espncricinfo.com/ci/content/player/1064812.html
2022.0,1304107,KKR v SRH,KKR,SRH,SRH,"Maharashtra Cricket Association Stadium, Pune",Pune,India,1,B Kumar,Bhuvneshwar Kumar,4.0,0,27,1,6.75,13,3,0,5,0,False,https://www.espncricinfo.com/ci/content/player/326016.html
2022.0,1304107,KKR v SRH,KKR,SRH,SRH,"Maharashtra Cricket Association Stadium, Pune",Pune,India,1,M Jansen,Marco Jansen,4.0,0,30,1,7.5,11,0,3,0,0,False,https://www.espncricinfo.com/ci/content/player/696401.html
2022.0,1304107,KKR v SRH,KKR,SRH,SRH,"Maharashtra Cricket Association Stadium, Pune",Pune,India,1,T Natarajan,T Natarajan,4.0,0,43,1,10.75,7,1,4,1,0,False,https://www.espncricinfo.com/ci/content/player/802575.html
2022.0,1304107,KKR v SRH,KKR,SRH,SRH,"Maharashtra Cricket Association Stadium, Pune",Pune,India,1,Washington Sundar,Washington Sundar,4.0,0,40,0,10.0,8,1,4,0,0,False,https://www.espncricinfo.com/ci/content/player/719715.html
2022.0,1304107,KKR v SRH,KKR,SRH,KKR,"Maharashtra Cricket Association Stadium, Pune",Pune,India,2,SP Narine,Sunil Narine,4.0,0,34,1,8.5,6,1,2,0,0,False,https://www.espncricinfo.com/ci/content/player/230558.html
2022.0,1304107,KKR v SRH,KKR,SRH,KKR,"Maharashtra Cricket Association Stadium, Pune",Pune,India,2,AD Russell,Andre Russell,4.0,0,22,3,5.5,14,3,0,2,0,False,https://www.espncricinfo.com/ci/content/player/276298.html
2022.0,1304107,KKR v SRH,KKR,SRH,KKR,"Maharashtra Cricket Association Stadium, Pune",Pune,India,2,CV Varun,Varun Chakravarthy,4.0,0,25,1,6.25,13,1,2,1,0,False,https://www.espncricinfo.com/ci/content/player/1108375.html
2022.0,1304108,CSK v GT,CSK,GT,GT,"Wankhede Stadium, Mumbai",Mumbai,India,1,Mohammed Shami,Mohammed Shami,4.0,0,19,2,4.75,9,0,0,0,0,False,https://www.espncricinfo.com/ci/content/player/481896.html
2022.0,1304108,CSK v GT,CSK,GT,GT,"Wankhede Stadium, Mumbai",Mumbai,India,1,HH Pandya,Hardik Pandya,2.0,0,8,0,4.0,5,0,0,0,1,True,https://www.espncricinfo.com/ci/content/player/625371.html
2022.0,1304108,CSK v GT,CSK,GT,GT,"Wankhede Stadium, Mumbai",Mumbai,India,1,Yash Dayal,Yash Dayal,3.0,0,27,0,9.0,6,2,1,3,0,False,https://www.espncricinfo.com/ci/content/player/1159720.html
2022.0,1304108,CSK v GT,CSK,GT,GT,"Wankhede Stadium, Mumbai",Mumbai,India,1,Rashid Khan,Rashid Khan,4.0,0,31,1,7.75,6,0,2,0,0,False,https://www.espncricinfo.com/ci/content/player/793463.html
2022.0,1304108,CSK v GT,CSK,GT,GT,"Wankhede Stadium, Mumbai",Mumbai,India,1,R Sai Kishore,Ravisrinivasan Sai Kishore,4.0,0,31,1,7.75,8,3,1,1,0,False,https://www.espncricinfo.com/ci/content/player/1048739.html
2022.0,1304108,CSK v GT,CSK,GT,CSK,"Wankhede Stadium, Mumbai",Mumbai,India,2,Mukesh Choudhary,Mukesh Choudhary,3.0,0,28,0,9.33,5,5,0,0,0,False,https://www.espncricinfo.com/ci/content/player/1125688.html
2022.0,1304108,CSK v GT,CSK,GT,CSK,"Wankhede Stadium, Mumbai",Mumbai,India,2,Simarjeet Singh,Simarjeet Singh,3.0,0,26,0,8.66,8,3,1,1,0,False,https://www.espncricinfo.com/ci/content/player/1159722.html
2022.0,1304108,CSK v GT,CSK,GT,CSK,"Wankhede Stadium, Mumbai",Mumbai,India,2,MJ Santner,Mitchell Santner,4.0,0,24,0,6.0,11,3,0,0,0,False,https://www.espncricinfo.com/ci/content/player/502714.html
2022.0,1304108,CSK v GT,CSK,GT,CSK,"Wankhede Stadium, Mumbai",Mumbai,India,2,M Pathirana,Matheesha Pathirana,3.1,0,24,2,7.57,8,3,0,3,0,False,https://www.espncricinfo.com/ci/content/player/1194795.html
2022.0,1304108,CSK v GT,CSK,GT,CSK,"Wankhede Stadium, Mumbai",Mumbai,India,2,MM Ali,Moeen Ali,2.0,0,11,1,5.5,4,1,0,0,0,False,https://www.espncricinfo.com/ci/content/player/8917.html
2022.0,1304109,LSG v RR,LSG,RR,LSG,"Brabourne Stadium, Mumbai",Mumbai,India,1,PVD Chameera,Dushmantha Chameera,3.0,0,35,0,11.66,7,5,1,0,1,False,https://www.espncricinfo.com/ci/content/player/552152.html
2022.0,1304109,LSG v RR,LSG,RR,LSG,"Brabourne Stadium, Mumbai",Mumbai,India,1,Avesh Khan,Avesh Khan,3.0,0,20,1,6.66,9,3,0,0,0,False,https://www.espncricinfo.com/ci/content/player/694211.html
2022.0,1304109,LSG v RR,LSG,RR,LSG,"Brabourne Stadium, Mumbai",Mumbai,India,1,Ravi Bishnoi,Ravi Bishnoi,4.0,0,31,2,7.75,9,4,0,1,0,False,https://www.espncricinfo.com/ci/content/player/1175441.html
2022.0,1304109,LSG v RR,LSG,RR,LSG,"Brabourne Stadium, Mumbai",Mumbai,India,1,MP Stoinis,Marcus Stoinis,1.0,0,15,0,15.0,2,2,1,0,0,False,https://www.espncricinfo.com/ci/content/player/325012.html
2022.0,1304109,LSG v RR,LSG,RR,LSG,"Brabourne Stadium, Mumbai",Mumbai,India,1,A Badoni,Ayush Badoni,1.0,0,5,1,5.0,3,0,0,0,0,False,https://www.espncricinfo.com/ci/content/player/1151270.html
2022.0,1304109,LSG v RR,LSG,RR,LSG,"Brabourne Stadium, Mumbai",Mumbai,India,1,KH Pandya,Krunal Pandya,2.0,0,16,0,8.0,4,1,1,0,0,False,https://www.espncricinfo.com/ci/content/player/471342.html
2022.0,1304109,LSG v RR,LSG,RR,RR,"Brabourne Stadium, Mumbai",Mumbai,India,2,TA Boult,Trent Boult,4.0,0,18,2,4.5,14,2,0,0,0,False,https://www.espncricinfo.com/ci/content/player/277912.html
2022.0,1304109,LSG v RR,LSG,RR,RR,"Brabourne Stadium, Mumbai",Mumbai,India,2,M Prasidh Krishna,Prasidh Krishna,4.0,0,32,2,8.0,14,2,2,2,0,False,https://www.espncricinfo.com/ci/content/player/917159.html
2022.0,1304109,LSG v RR,LSG,RR,RR,"Brabourne Stadium, Mumbai",Mumbai,India,2,YS Chahal,Yuzvendra Chahal,4.0,0,42,1,10.5,6,2,3,1,0,False,https://www.espncricinfo.com/ci/content/player/430246.html
2022.0,1304109,LSG v RR,LSG,RR,RR,"Brabourne Stadium, Mumbai",Mumbai,India,2,R Ashwin,Ravichandran Ashwin,4.0,0,24,1,6.0,7,1,0,1,0,False,https://www.espncricinfo.com/ci/content/player/26421.html
2022.0,1304110,PBKS v DC,PBKS,DC,PBKS,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,1,LS Livingstone,Liam Livingstone,4.0,0,27,3,6.75,8,1,1,2,0,False,https://www.espncricinfo.com/ci/content/player/403902.html
2022.0,1304110,PBKS v DC,PBKS,DC,PBKS,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,1,K Rabada,Kagiso Rabada,3.0,0,24,1,8.0,8,1,2,0,0,False,https://www.espncricinfo.com/ci/content/player/550215.html
2022.0,1304110,PBKS v DC,PBKS,DC,PBKS,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,1,Harpreet Brar,Harpreet Brar,3.0,0,29,0,9.66,6,4,1,0,0,False,https://www.espncricinfo.com/ci/content/player/1168641.html
2022.0,1304110,PBKS v DC,PBKS,DC,PBKS,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,1,Arshdeep Singh,Arshdeep Singh,4.0,0,37,3,9.25,7,3,1,0,1,False,https://www.espncricinfo.com/ci/content/player/1125976.html
2022.0,1304110,PBKS v DC,PBKS,DC,PBKS,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,1,RD Chahar,Rahul Chahar,4.0,0,19,0,4.75,14,1,1,0,0,False,https://www.espncricinfo.com/ci/content/player/1064812.html
2022.0,1304110,PBKS v DC,PBKS,DC,DC,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,2,KK Ahmed,Khaleel Ahmed,4.0,0,43,0,10.75,8,3,3,0,0,False,https://www.espncricinfo.com/ci/content/player/942645.html
2022.0,1304110,PBKS v DC,PBKS,DC,DC,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,2,A Nortje,Anrich Nortje,4.0,0,29,1,7.25,11,4,0,1,1,False,https://www.espncricinfo.com/ci/content/player/481979.html
2022.0,1304110,PBKS v DC,PBKS,DC,DC,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,2,SN Thakur,Shardul Thakur,4.0,0,36,4,9.0,10,3,2,3,0,False,https://www.espncricinfo.com/ci/content/player/475281.html
