Player_Name,Kaggle_Match_Name,Player_Type,IPL_Team_2025,DEBUT,Total_Innings,Total_Runs,Total_Balls_Faced,Total_Minutes,Dismissals,Times_Not_Out,Batting_Average,Strike_Rate,Avg_Runs_Per_Innings,Avg_Balls_Per_Innings,Avg_Minutes_Per_Innings,Count_30_Plus,Count_50_Plus,Count_70_Plus,Highest_Score,Most_Fours_Innings,Most_Sixes_Innings,Total_Fours,Total_Sixes,Total_Boundaries,Boundary_Runs,Boundary_Percentage,Boundary_Frequency,Fours_Per_Innings,Sixes_Per_Innings,Four_to_Six_Ratio,Balls_Per_Four,Balls_Per_Six,Balls_Per_Boundary,Non_Boundary_Runs,Non_Boundary_Balls,Rotation_Strike_Rate,Estimated_Dot_Balls,Dot_Ball_Percentage,Runs_Std_Deviation,Runs_CV,Percentage_30_Plus,Percentage_50_Plus,Percentage_70_Plus,Conversion_30_to_50,Conversion_50_to_70,Percentage_Single_Digit,Percentage_Duck,Powerplay_Runs,Powerplay_Balls,Powerplay_SR,Powerplay_Contribution,Death_Overs_Runs,Death_Overs_Balls,Death_Overs_SR,Death_Overs_Contribution,Impact_Score
Angkrish Raghuvanshi,Angkrish Raghuvanshi,Batter,KKR,NO,7.0,163.0,105.0,186.0,7.0,0.0,23.285714285714285,155.23809523809524,23.285714285714285,15.0,26.571428571428573,3.0,1.0,0.0,54.0,5.0,3.0,16.0,8.0,24.0,112.0,68.71165644171779,22.857142857142858,2.2857142857142856,1.1428571428571428,2.0,6.5625,13.125,4.375,51.0,81.0,62.96296296296296,24.0,23.174603174603178,17.547215217941616,75.36,42.857142857142854,14.285714285714286,0.0,33.333333333333336,0.0,28.571428571428573,0.0,23.0,16.0,143.75,14.110429447852761,0.0,0.0,0.0,0.0,2.5303809523809524
Anukul Roy,Anukul Roy,All-Rounder,KKR,NO,6.0,26.0,24.0,50.0,3.0,3.0,8.666666666666666,108.33333333333333,4.333333333333333,4.0,8.333333333333334,0.0,0.0,0.0,13.0,2.0,0.0,3.0,0.0,3.0,12.0,46.15384615384615,12.5,0.5,0.0,0.0,8.0,0.0,8.0,14.0,21.0,66.66666666666667,5.0,22.685185185185187,4.844240566555987,111.79,0.0,0.0,0.0,0.0,0.0,83.33333333333333,66.66666666666667,4.0,5.0,80.0,15.384615384615385,0.0,0.0,0.0,0.0,0.4225
Manish Pandey,Manish Pandey,Batter,KKR,NO,24.0,582.0,493.0,791.0,22.0,2.0,26.454545454545453,118.052738336714,24.25,20.541666666666668,32.958333333333336,9.0,4.0,0.0,69.0,7.0,3.0,47.0,17.0,64.0,290.0,49.828178694158076,12.981744421906694,1.9583333333333333,0.7083333333333334,2.764705882352941,10.48936170212766,29.0,7.703125,292.0,429.0,68.06526806526807,104.0,21.20802343926076,21.234201288200744,87.56,37.5,16.666666666666668,0.0,44.44444444444444,0.0,33.333333333333336,9.090909090909092,24.0,28.0,85.71428571428571,4.123711340206185,175.0,143.0,122.37762237762237,30.06872852233677,7.443225152129816
Moeen Ali,Moeen Ali,All-Rounder,KKR,NO,39.0,843.0,613.0,980.0,35.0,4.0,24.085714285714285,137.52039151712887,21.615384615384617,15.717948717948717,25.128205128205128,11.0,3.0,1.0,93.0,13.0,5.0,74.0,44.0,118.0,560.0,66.42941874258601,19.249592169657422,1.8974358974358974,1.1282051282051282,1.6818181818181819,8.283783783783784,13.931818181818182,5.194915254237288,283.0,495.0,57.17171717171717,180.0,29.45441363059634,19.55103360387264,90.45,28.205128205128204,7.6923076923076925,2.5641025641025643,27.272727272727273,33.333333333333336,33.333333333333336,11.428571428571429,24.0,33.0,72.72727272727273,2.8469750889679717,264.0,175.0,150.85714285714286,31.316725978647685,12.78199146693437
Quinton de Kock,Quinton de Kock,WK-Batter,KKR,NO,40.0,1186.0,877.0,1524.0,38.0,2.0,31.210526315789473,135.23375142531356,29.65,21.925,38.1,14.0,10.0,5.0,140.0,10.0,10.0,113.0,47.0,160.0,734.0,61.88870151770658,18.244013683010262,2.825,1.175,2.404255319148936,7.761061946902655,18.659574468085108,5.48125,452.0,717.0,63.04044630404463,214.0,24.49005447865197,29.896874032632184,100.83,35.0,25.0,12.5,71.42857142857143,50.0,32.5,2.6315789473684212,165.0,144.0,114.58333333333333,13.91231028667791,81.0,56.0,144.64285714285714,6.829679595278246,16.8406590649943
Rahmanullah Gurbaz,Rahmanullah Gurbaz,WK-Batter,KKR,NO,10.0,219.0,158.0,268.0,10.0,0.0,21.9,138.60759493670886,21.9,15.8,26.8,2.0,2.0,1.0,81.0,6.0,7.0,17.0,15.0,32.0,158.0,72.14611872146119,20.253164556962027,1.7,1.5,1.1333333333333333,9.294117647058824,10.533333333333333,4.9375,61.0,126.0,48.41269841269841,58.0,36.849507735583686,26.6101484400219,121.51,20.0,20.0,10.0,100.0,50.0,30.0,20.0,71.0,60.0,118.33333333333333,32.42009132420091,0.0,0.0,0.0,0.0,3.0355063291139244
Ramandeep Singh,Ramandeep Singh,All-Rounder,KKR,NO,12.0,153.0,94.0,128.0,6.0,6.0,25.5,162.7659574468085,12.75,7.833333333333333,10.666666666666666,1.0,0.0,0.0,35.0,2.0,4.0,7.0,12.0,19.0,100.0,65.359477124183,20.21276595744681,0.5833333333333334,1.0,0.5833333333333334,13.428571428571429,7.833333333333333,4.947368421052632,53.0,75.0,70.66666666666667,16.0,17.139479905437355,10.592664700373813,83.08,8.333333333333334,0.0,0.0,0.0,0.0,41.666666666666664,0.0,0.0,0.0,0.0,0.0,4.0,6.0,66.66666666666667,2.6143790849673203,3.7354787234042552
Rinku Singh,Rinku Singh,Batter,KKR,NO,30.0,778.0,517.0,888.0,20.0,10.0,38.9,150.4835589941973,25.933333333333334,17.233333333333334,29.6,10.0,4.0,0.0,67.0,6.0,6.0,59.0,42.0,101.0,488.0,62.724935732647815,19.535783365570598,1.9666666666666666,1.4,1.4047619047619047,8.76271186440678,12.30952380952381,5.118811881188119,290.0,416.0,69.71153846153847,93.0,18.138835160111753,18.429611355442187,71.07,33.333333333333336,13.333333333333334,0.0,40.0,0.0,26.666666666666668,0.0,0.0,0.0,0.0,0.0,323.0,232.0,139.22413793103448,41.51670951156812,15.6101611863314
Rovman Powell,Rovman Powell,Batter ,KKR,NO,19.0,334.0,219.0,395.0,17.0,2.0,19.647058823529413,152.51141552511416,17.57894736842105,11.526315789473685,20.789473684210527,5.0,1.0,0.0,67.0,3.0,6.0,18.0,27.0,45.0,234.0,70.05988023952096,20.54794520547945,0.9473684210526315,1.4210526315789473,0.6666666666666666,12.166666666666666,8.11111111111111,4.866666666666666,100.0,174.0,57.47126436781609,62.0,28.71638762049721,18.67653248055099,106.24,26.31578947368421,5.2631578947368425,0.0,20.0,0.0,47.36842105263158,11.764705882352942,0.0,0.0,0.0,0.0,211.0,125.0,168.8,63.17365269461078,5.630079307858687
Sunil Narine,Sunil Narine,All-Rounder,KKR,NO,40.0,613.0,361.0,623.0,34.0,6.0,18.029411764705884,169.8060941828255,15.325,9.025,15.575,5.0,4.0,4.0,109.0,13.0,7.0,57.0,44.0,101.0,492.0,80.2610114192496,27.977839335180054,1.425,1.1,1.2954545454545454,6.333333333333333,8.204545454545455,3.5742574257425743,121.0,260.0,46.53846153846154,125.0,34.779932286857495,26.36663344028507,172.05,12.5,10.0,10.0,80.0,100.0,67.5,32.35294117647059,41.0,51.0,80.3921568627451,6.688417618270799,163.0,91.0,179.12087912087912,26.5905383360522,11.970480609418283
Venkatesh Iyer,Venkatesh Iyer,All-Rounder,KKR,NO,45.0,1077.0,841.0,1401.0,40.0,5.0,26.925,128.06183115338882,23.933333333333334,18.68888888888889,31.133333333333333,15.0,9.0,2.0,83.0,9.0,5.0,100.0,43.0,143.0,658.0,61.09563602599814,17.00356718192628,2.2222222222222223,0.9555555555555556,2.3255813953488373,8.41,19.558139534883722,5.881118881118881,419.0,698.0,60.02865329512894,232.0,27.639054036200292,21.65262948550045,90.47,33.333333333333336,20.0,4.444444444444445,60.0,22.22222222222222,35.55555555555556,5.0,193.0,180.0,107.22222222222223,17.920148560817083,211.0,156.0,135.25641025641025,19.591457753017643,15.32473246135553
Abdul Samad,Abdul Samad,All-Rounder,LSG,NO,28.0,435.0,305.0,502.0,22.0,6.0,19.772727272727273,142.62295081967213,15.535714285714286,10.892857142857142,17.928571428571427,3.0,0.0,0.0,37.0,5.0,4.0,29.0,27.0,56.0,278.0,63.9080459770115,18.360655737704917,1.0357142857142858,0.9642857142857143,1.0740740740740742,10.517241379310345,11.296296296296296,5.446428571428571,157.0,249.0,63.05220883534137,74.0,24.44444444444445,11.62845215284044,74.85,10.714285714285714,0.0,0.0,0.0,0.0,35.714285714285715,9.090909090909092,0.0,0.0,0.0,0.0,250.0,190.0,131.57894736842104,57.47126436781609,7.533548009367681
Aiden Markram,Aiden Markram,Batter,LSG,NO,40.0,974.0,742.0,1203.0,31.0,9.0,31.419354838709676,131.266846361186,24.35,18.55,30.075,14.0,5.0,0.0,68.0,6.0,5.0,70.0,35.0,105.0,490.0,50.30800821355236,14.150943396226415,1.75,0.875,2.0,10.6,21.2,7.066666666666666,484.0,637.0,75.98116169544741,99.0,13.37226714585206,17.48633165852103,71.81,35.0,12.5,0.0,35.714285714285715,0.0,20.0,6.451612903225806,17.0,20.0,85.0,1.7453798767967146,125.0,103.0,121.35922330097087,12.833675564681725,15.66210377358491
Arshin Kulkarni,Arshin Kulkarni,All-Rounder,LSG,NO,2.0,9.0,8.0,14.0,2.0,0.0,4.5,112.5,4.5,4.0,7.0,0.0,0.0,0.0,9.0,2.0,0.0,2.0,0.0,2.0,8.0,88.88888888888889,25.0,1.0,0.0,0.0,4.0,0.0,4.0,1.0,6.0,16.666666666666668,4.0,61.111111111111114,6.363961030678928,141.42,0.0,0.0,0.0,0.0,0.0,100.0,50.0,9.0,8.0,112.5,100.0,0.0,0.0,0.0,0.0,0.10125
Ayush Badoni,Ayush Badoni,All-Rounder,LSG,NO,32.0,547.0,421.0,759.0,25.0,7.0,21.88,129.92874109263659,17.09375,13.15625,23.71875,5.0,3.0,0.0,55.0,9.0,3.0,43.0,18.0,61.0,280.0,51.18829981718464,14.489311163895486,1.34375,0.5625,2.388888888888889,9.790697674418604,23.38888888888889,6.901639344262295,267.0,360.0,74.16666666666667,63.0,15.04354711005542,15.861007930791951,92.79,15.625,9.375,0.0,60.0,0.0,40.625,8.0,5.0,17.0,29.41176470588235,0.9140767824497258,259.0,194.0,133.50515463917526,47.34917733089579,8.6617807304038
David Miller,David Miller,Batter,LSG,NO,46.0,1074.0,767.0,1264.0,26.0,20.0,41.30769230769231,140.02607561929597,23.347826086956523,16.67391304347826,27.47826086956522,16.0,4.0,1.0,94.0,8.0,6.0,81.0,47.0,128.0,606.0,56.42458100558659,16.6883963494133,1.7608695652173914,1.0217391304347827,1.7234042553191489,9.469135802469136,16.319148936170212,5.9921875,468.0,639.0,73.2394366197183,119.0,15.514993481095177,19.939037524196202,85.4,34.78260869565217,8.695652173913043,2.1739130434782608,25.0,25.0,30.434782608695652,7.6923076923076925,9.0,18.0,50.0,0.8379888268156425,284.0,199.0,142.71356783919597,26.443202979515828,21.57740944390908
Mitchell Marsh,Mitchell Marsh,All-Rounder,LSG,NO,21.0,440.0,324.0,537.0,21.0,0.0,20.952380952380953,135.80246913580248,20.952380952380953,15.428571428571429,25.571428571428573,4.0,3.0,1.0,89.0,5.0,7.0,39.0,24.0,63.0,300.0,68.18181818181819,19.444444444444443,1.8571428571428572,1.1428571428571428,1.625,8.307692307692308,13.5,5.142857142857143,140.0,261.0,53.63984674329502,105.0,32.5445816186557,24.193958317059632,115.47,19.047619047619047,14.285714285714286,4.761904761904762,75.0,33.333333333333336,38.095238095238095,19.047619047619047,100.0,69.0,144.92753623188406,22.727272727272727,152.0,110.0,138.1818181818182,34.54545454545455,5.975308641975309
Nicholas Pooran,Nicholas Pooran,WK-Batter,LSG,NO,50.0,1092.0,688.0,1128.0,36.0,14.0,30.333333333333332,158.72093023255815,21.84,13.76,22.56,20.0,5.0,0.0,64.0,7.0,7.0,69.0,76.0,145.0,732.0,67.03296703296704,21.075581395348838,1.38,1.52,0.9078947368421053,9.971014492753623,9.052631578947368,4.744827586206896,360.0,543.0,66.29834254143647,143.0,20.78488372093023,20.567817143314365,94.17,40.0,10.0,0.0,25.0,0.0,42.0,22.22222222222222,0.0,11.0,0.0,0.0,491.0,285.0,172.28070175438597,44.96336996336996,22.185376744186048
Rishabh Pant,Rishabh Pant,WK-Batter,LSG,NO,41.0,1172.0,814.0,1375.0,33.0,8.0,35.515151515151516,143.98034398034397,28.585365853658537,19.853658536585368,33.53658536585366,17.0,6.0,1.0,88.0,9.0,8.0,108.0,51.0,159.0,738.0,62.96928327645051,19.533169533169534,2.6341463414634148,1.2439024390243902,2.1176470588235294,7.537037037037037,15.96078431372549,5.119496855345912,434.0,655.0,66.25954198473282,172.0,21.225771225771226,18.626561155720744,65.16,41.46341463414634,14.634146341463415,2.4390243902439024,35.294117647058826,16.666666666666668,14.634146341463415,0.0,1.0,2.0,50.0,0.08532423208191127,270.0,201.0,134.32835820895522,23.037542662116042,20.1670809612273
Shahbaz Ahmed,Shahbaz Ahmed,All-Rounder,LSG,NO,32.0,506.0,407.0,773.0,24.0,8.0,21.083333333333332,124.32432432432432,15.8125,12.71875,24.15625,5.0,1.0,0.0,59.0,4.0,5.0,28.0,23.0,51.0,250.0,49.40711462450593,12.530712530712531,0.875,0.71875,1.2173913043478262,14.535714285714286,17.695652173913043,7.980392156862745,256.0,356.0,71.91011235955057,71.0,17.58121758121758,14.436596641197854,91.3,15.625,3.125,0.0,20.0,0.0,40.625,0.0,4.0,9.0,44.44444444444444,0.7905138339920948,139.0,98.0,141.83673469387756,27.470355731225297,7.863513513513514
Shardul Thakur,Shardul Thakur,All-Rounder,LSG,NO,25.0,245.0,166.0,310.0,18.0,7.0,13.61111111111111,147.59036144578315,9.8,6.64,12.4,1.0,1.0,0.0,68.0,9.0,3.0,21.0,12.0,33.0,156.0,63.673469387755105,19.879518072289155,0.84,0.48,1.75,7.904761904761905,13.833333333333334,5.03030303030303,89.0,133.0,66.9172932330827,34.0,20.548862115127175,14.716770479060049,150.17,4.0,4.0,0.0,100.0,0.0,68.0,22.22222222222222,0.0,4.0,0.0,0.0,159.0,103.0,154.36893203883494,64.89795918367346,4.62843373493976
Hardik Pandya,Hardik Pandya,All-Rounder,MI,NO,52.0,1158.0,870.0,1432.0,41.0,11.0,28.24390243902439,133.10344827586206,22.26923076923077,16.73076923076923,27.53846153846154,15.0,6.0,1.0,87.0,8.0,4.0,102.0,42.0,144.0,660.0,56.994818652849744,16.551724137931036,1.9615384615384615,0.8076923076923077,2.4285714285714284,8.529411764705882,20.714285714285715,6.041666666666667,498.0,726.0,68.59504132231405,172.0,19.846743295019156,20.291131439201614,91.12,28.846153846153847,11.538461538461538,1.9230769230769231,40.0,16.666666666666668,32.69230769230769,4.878048780487805,17.0,15.0,113.33333333333333,1.468048359240069,337.0,261.0,129.11877394636016,29.101899827288428,18.673901856763923
Jonny Bairstow,Jonny Bairstow,WK-Batter,MI,NO,28.0,785.0,523.0,872.0,26.0,2.0,30.192307692307693,150.09560229445506,28.035714285714285,18.678571428571427,31.142857142857142,11.0,5.0,1.0,108.0,8.0,9.0,86.0,38.0,124.0,572.0,72.86624203821655,23.709369024856596,3.0714285714285716,1.3571428571428572,2.263157894736842,6.0813953488372094,13.763157894736842,4.217741935483871,213.0,399.0,53.38345864661654,162.0,31.03887826641173,24.979224171531833,89.1,39.285714285714285,17.857142857142858,3.5714285714285716,45.45454545454545,20.0,32.142857142857146,3.8461538461538463,178.0,114.0,156.140350877193,22.67515923566879,18.0,16.0,112.5,2.2929936305732483,12.62411226440863
Mitchell Santner,Mitchell Santner,All-Rounder,MI,NO,8.0,35.0,44.0,58.0,4.0,4.0,8.75,79.54545454545455,4.375,5.5,7.25,0.0,0.0,0.0,11.0,2.0,0.0,4.0,0.0,4.0,16.0,45.714285714285715,9.090909090909092,0.5,0.0,0.0,11.0,0.0,11.0,19.0,40.0,47.5,18.0,42.92929292929293,4.983902658989812,113.92,0.0,0.0,0.0,0.0,0.0,75.0,25.0,20.0,24.0,83.33333333333333,57.142857142857146,0.0,2.0,0.0,0.0,0.4176136363636364
Naman Dhir,Naman Dhir,All-Rounder,MI,NO,5.0,61.0,45.0,74.0,5.0,0.0,12.2,135.55555555555554,12.2,9.0,14.8,1.0,0.0,0.0,30.0,3.0,2.0,7.0,3.0,10.0,46.0,75.40983606557377,22.22222222222222,1.4,0.6,2.3333333333333335,6.428571428571429,15.0,4.5,15.0,35.0,42.857142857142854,18.0,40.74074074074074,13.007690033207279,106.62,20.0,0.0,0.0,0.0,0.0,40.0,40.0,31.0,31.0,100.0,50.81967213114754,0.0,0.0,0.0,0.0,0.8268888888888889
Raj Bawa,Raj Bawa,All-Rounder,MI,NO,2.0,11.0,14.0,21.0,2.0,0.0,5.5,78.57142857142857,5.5,7.0,10.5,0.0,0.0,0.0,11.0,1.0,0.0,1.0,0.0,1.0,4.0,36.36363636363637,7.142857142857143,0.5,0.0,0.0,14.0,0.0,14.0,7.0,13.0,53.84615384615385,5.0,37.301587301587304,7.7781745930520225,141.42,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08642857142857142
Rohit Sharma,Rohit Sharma,Batter,MI,NO,54.0,1291.0,975.0,1687.0,53.0,1.0,24.358490566037737,132.4102564102564,23.90740740740741,18.055555555555557,31.24074074074074,20.0,4.0,1.0,105.0,11.0,5.0,129.0,61.0,190.0,882.0,68.31913245546089,19.487179487179485,2.388888888888889,1.1296296296296295,2.1147540983606556,7.558139534883721,15.98360655737705,5.131578947368421,409.0,785.0,52.10191082802548,330.0,33.903133903133906,21.620455477127088,90.43,37.03703703703704,7.407407407407407,1.8518518518518519,20.0,25.0,37.03703703703704,7.547169811320755,299.0,292.0,102.3972602739726,23.16034082106894,128.0,97.0,131.95876288659792,9.914794732765298,17.410722697056034
Suryakumar Yadav,Suryakumar Yadav,Batter,MI,NO,46.0,1516.0,927.0,1497.0,42.0,4.0,36.095238095238095,163.53829557713053,32.95652173913044,20.152173913043477,32.54347826086956,22.0,15.0,5.0,103.0,13.0,6.0,159.0,69.0,228.0,1050.0,69.26121372031662,24.59546925566343,3.4565217391304346,1.5,2.3043478260869565,5.830188679245283,13.434782608695652,4.065789473684211,466.0,699.0,66.66666666666667,181.0,19.549322785568748,28.647246539580674,86.92,47.82608695652174,32.608695652173914,10.869565217391305,68.18181818181819,33.333333333333336,26.08695652173913,9.523809523809524,62.0,43.0,144.1860465116279,4.089709762532982,345.0,212.0,162.73584905660377,22.757255936675463,26.9482669668402
Tilak Varma,Tilak Varma,Batter,MI,NO,36.0,1094.0,748.0,1414.0,27.0,9.0,40.51851851851852,146.2566844919786,30.38888888888889,20.77777777777778,39.27777777777778,18.0,6.0,1.0,84.0,9.0,6.0,82.0,56.0,138.0,664.0,60.69469835466179,18.449197860962567,2.2777777777777777,1.5555555555555556,1.4642857142857142,9.121951219512194,13.357142857142858,5.420289855072464,430.0,610.0,70.49180327868852,132.0,17.67676767676768,20.14983555803553,66.31,50.0,16.666666666666668,2.7777777777777777,33.333333333333336,16.666666666666668,22.22222222222222,3.7037037037037037,56.0,30.0,186.66666666666666,5.118829981718465,299.0,199.0,150.25125628140702,27.3308957952468,20.000601604278078
Will Jacks,Will Jacks,All-Rounder,MI,NO,7.0,189.0,102.0,127.0,6.0,1.0,31.5,185.2941176470588,27.0,14.571428571428571,18.142857142857142,2.0,2.0,1.0,100.0,5.0,10.0,13.0,16.0,29.0,148.0,78.3068783068783,28.431372549019606,1.8571428571428572,2.2857142857142856,0.8125,7.846153846153846,6.375,3.5172413793103448,41.0,73.0,56.16438356164384,27.0,26.90631808278867,37.00450423034111,137.05,28.571428571428573,28.571428571428573,14.285714285714286,100.0,50.0,57.142857142857146,0.0,20.0,13.0,153.84615384615384,10.582010582010582,0.0,0.0,0.0,0.0,4.00235294117647
Devdutt Padikkal,Devdutt Padikkal,Batter ,RCB,NO,48.0,1086.0,886.0,1492.0,46.0,2.0,23.608695652173914,122.57336343115124,22.625,18.458333333333332,31.083333333333332,14.0,5.0,2.0,101.0,11.0,6.0,118.0,34.0,152.0,676.0,62.246777163904234,17.155756207674944,2.4583333333333335,0.7083333333333334,3.4705882352941178,7.508474576271187,26.058823529411764,5.828947368421052,410.0,734.0,55.858310626702995,278.0,31.42713819914723,20.944328435569886,92.57,29.166666666666668,10.416666666666666,4.166666666666667,35.714285714285715,40.0,37.5,8.695652173913043,188.0,169.0,111.24260355029585,17.311233885819522,225.0,197.0,114.21319796954315,20.718232044198896,13.866111738148984
Jitesh Sharma,Jitesh Sharma,WK-Batter,RCB,NO,33.0,676.0,445.0,693.0,30.0,3.0,22.533333333333335,151.91011235955057,20.484848484848484,13.484848484848484,21.0,7.0,0.0,0.0,49.0,5.0,4.0,51.0,41.0,92.0,450.0,66.5680473372781,20.674157303370787,1.5454545454545454,1.2424242424242424,1.2439024390243902,8.72549019607843,10.853658536585366,4.836956521739131,226.0,353.0,64.02266288951841,101.0,22.89637952559301,13.402707777071608,65.43,21.21212121212121,0.0,0.0,0.0,0.0,30.303030303030305,3.3333333333333335,9.0,14.0,64.28571428571429,1.331360946745562,220.0,137.0,160.5839416058394,32.544378698224854,11.202680286006128
Krunal Pandya,Krunal Pandya,All-Rounder,RCB,NO,48.0,617.0,512.0,930.0,32.0,16.0,19.28125,120.5078125,12.854166666666666,10.666666666666666,19.375,6.0,0.0,0.0,49.0,5.0,2.0,46.0,20.0,66.0,304.0,49.270664505672606,12.890625,0.9583333333333334,0.4166666666666667,2.3,11.130434782608695,25.6,7.757575757575758,313.0,446.0,70.17937219730942,98.0,19.18402777777778,12.782950052970465,99.45,12.5,0.0,0.0,0.0,0.0,58.333333333333336,12.5,14.0,13.0,107.6923076923077,2.2690437601296596,114.0,82.0,139.02439024390245,18.47649918962723,9.913776041666665
Liam Livingstone,Liam Livingstone,All-Rounder,RCB,NO,34.0,775.0,482.0,803.0,29.0,5.0,26.724137931034484,160.78838174273858,22.794117647058822,14.176470588235293,23.61764705882353,9.0,5.0,2.0,82.0,7.0,5.0,55.0,52.0,107.0,532.0,68.64516129032258,22.199170124481327,1.6176470588235294,1.5294117647058822,1.0576923076923077,8.763636363636364,9.26923076923077,4.5046728971962615,243.0,375.0,64.8,105.0,21.78423236514523,22.51434480337222,98.77,26.470588235294116,14.705882352941176,5.882352941176471,55.55555555555556,40.0,38.23529411764706,3.4482758620689653,31.0,32.0,96.875,4.0,198.0,119.0,166.38655462184875,25.548387096774192,14.293614229924334
Mayank Agarwal,Mayank Agarwal,Batter,RCB,NO,38.0,971.0,741.0,1271.0,37.0,1.0,26.243243243243242,131.0391363022942,25.55263157894737,19.5,33.44736842105263,12.0,6.0,2.0,99.0,8.0,4.0,102.0,31.0,133.0,594.0,61.174047373841404,17.94871794871795,2.6842105263157894,0.8157894736842105,3.2903225806451615,7.264705882352941,23.903225806451612,5.571428571428571,377.0,608.0,62.00657894736842,189.0,25.521067626330787,24.436013927631656,95.63,31.57894736842105,15.789473684210526,5.2631578947368425,50.0,33.333333333333336,31.57894736842105,5.405405405405405,207.0,186.0,111.29032258064517,21.318228630278064,83.0,46.0,180.43478260869566,8.54788877445932,13.058739612188367
Phil Salt,Phil Salt,WK-Batter,RCB,NO,19.0,621.0,353.0,527.0,18.0,1.0,34.5,175.92067988668555,32.68421052631579,18.57894736842105,27.736842105263158,9.0,6.0,3.0,89.0,14.0,6.0,72.0,31.0,103.0,474.0,76.32850241545894,29.178470254957507,3.789473684210526,1.631578947368421,2.3225806451612905,4.902777777777778,11.387096774193548,3.4271844660194173,147.0,250.0,58.8,86.0,24.55146364494806,30.983961140454852,94.8,47.36842105263158,31.57894736842105,15.789473684210526,66.66666666666667,50.0,31.57894736842105,16.666666666666668,133.0,76.0,175.0,21.4170692431562,0.0,0.0,0.0,0.0,11.499657074698076
Rajat Patidar,Rajat Patidar,Batter,RCB,NO,21.0,672.0,426.0,700.0,20.0,1.0,33.6,157.74647887323943,32.0,20.285714285714285,33.333333333333336,10.0,7.0,1.0,112.0,12.0,7.0,44.0,45.0,89.0,446.0,66.36904761904762,20.892018779342724,2.0952380952380953,2.142857142857143,0.9777777777777777,9.681818181818182,9.466666666666667,4.786516853932584,226.0,337.0,67.06231454005935,85.0,20.161711006781427,27.16615541441225,84.89,47.61904761904762,33.333333333333336,4.761904761904762,70.0,14.285714285714286,28.571428571428573,5.0,9.0,13.0,69.23076923076923,1.3392857142857142,3.0,4.0,75.0,0.44642857142857145,11.105352112676057
Romario Shepherd,Romario Shepherd,All-Rounder,RCB,NO,8.0,114.0,62.0,100.0,5.0,3.0,22.8,183.8709677419355,14.25,7.75,12.5,1.0,0.0,0.0,39.0,3.0,4.0,7.0,10.0,17.0,88.0,77.19298245614036,27.419354838709676,0.875,1.25,0.7,8.857142857142858,6.2,3.6470588235294117,26.0,45.0,57.77777777777778,16.0,25.985663082437277,14.340253036221402,100.63,12.5,0.0,0.0,0.0,0.0,50.0,20.0,0.0,0.0,0.0,0.0,10.0,12.0,83.33333333333333,8.771929824561404,2.882177419354839
Swapnil Singh,Swapnil Singh,All-Rounder,RCB,NO,4.0,30.0,20.0,38.0,1.0,3.0,30.0,150.0,7.5,5.0,9.5,0.0,0.0,0.0,15.0,2.0,1.0,3.0,2.0,5.0,24.0,80.0,25.0,0.75,0.5,1.5,6.666666666666667,10.0,4.0,6.0,15.0,40.0,8.0,41.66666666666667,7.047458170621991,93.97,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,12.0,6.0,200.0,40.0,0.7875
Tim David,Tim David,All-Rounder,RCB,NO,33.0,635.0,371.0,667.0,22.0,11.0,28.863636363636363,171.15902964959568,19.242424242424242,11.242424242424242,20.21212121212121,10.0,0.0,0.0,46.0,3.0,5.0,37.0,44.0,81.0,412.0,64.88188976377953,21.83288409703504,1.121212121212121,1.3333333333333333,0.8409090909090909,10.027027027027026,8.431818181818182,4.580246913580247,223.0,290.0,76.89655172413794,42.0,11.380652890086854,15.147256977400032,78.72,30.303030303030305,0.0,0.0,0.0,0.0,27.272727272727273,9.090909090909092,0.0,0.0,0.0,0.0,279.0,181.0,154.14364640883977,43.93700787401575,14.491464510332433
Tim Seifert,Tim Seifert,WK-Batter,RCB,NO,3.0,26.0,23.0,36.0,3.0,0.0,8.666666666666666,113.04347826086956,8.666666666666666,7.666666666666667,12.0,0.0,0.0,0.0,21.0,4.0,0.0,4.0,0.0,4.0,16.0,61.53846153846154,17.391304347826086,1.3333333333333333,0.0,0.0,5.75,0.0,5.75,10.0,19.0,52.63157894736842,7.0,34.29951690821256,10.692676621563626,123.38,0.0,0.0,0.0,0.0,0.0,66.66666666666667,0.0,24.0,19.0,126.3157894736842,92.3076923076923,2.0,4.0,50.0,7.6923076923076925,0.29391304347826086
Virat Kohli,Virat Kohli,Batter,RCB,NO,57.0,2019.0,1503.0,2347.0,50.0,7.0,40.38,134.3313373253493,35.421052631578945,26.36842105263158,41.175438596491226,29.0,19.0,10.0,113.0,13.0,6.0,195.0,63.0,258.0,1158.0,57.35512630014859,17.16566866267465,3.4210526315789473,1.105263157894737,3.0952380952380953,7.707692307692308,23.857142857142858,5.825581395348837,861.0,1245.0,69.1566265060241,288.0,19.183854513195833,30.25719947881416,85.42,50.87719298245614,33.333333333333336,17.54385964912281,65.51724137931035,52.63157894736842,28.07017543859649,8.0,159.0,144.0,110.41666666666667,7.8751857355126305,430.0,300.0,143.33333333333334,21.29767211490837,30.452207164618127
